Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769057888,200,,Aggregated,197.500000,0.000000,11,16,21,26,40,59,94,130,250,330,360,24761,0,11,18.857777593273585,2.9089169984217733,362.08500000066124,5085.215338637373
1769057889,200,,Aggregated,197.300000,0.000000,11,16,21,26,40,59,93,130,250,330,360,24954,0,11,18.83210491737172,2.9089169984217733,362.08500000066124,5085.194317544281
1769057890,200,,Aggregated,198.000000,0.000000,11,16,21,26,40,59,93,130,250,330,360,25142,0,11,18.82904988926756,2.9089169984217733,362.08500000066124,5085.174528677114
1769057891,200,,Aggregated,198.500000,0.000000,11,16,22,26,40,59,94,130,250,330,360,25342,0,11,18.92969756786423,2.9089169984217733,362.08500000066124,5085.202509667745
1769057892,200,,Aggregated,196.200000,0.000000,11,16,22,26,41,59,93,130,250,330,360,25556,0,11,18.962768836783482,2.9089169984217733,362.08500000066124,5085.216465800595
1769057894,200,,Aggregated,195.100000,0.000000,11,16,22,26,41,59,93,130,250,330,360,25761,0,11,18.973693136664302,2.9089169984217733,362.08500000066124,5085.171693645433
1769057895,200,,Aggregated,195.200000,0.000000,11,16,22,26,41,59,93,130,250,330,360,25965,0,11,18.908594226719607,2.9089169984217733,362.08500000066124,5085.16229539765
1769057896,200,,Aggregated,196.600000,0.000000,11,16,22,26,41,59,93,130,250,330,360,26177,0,11,18.97347553069275,2.9043749964330345,362.08500000066124,5085.138938763036
1769057897,200,,Aggregated,195.700000,0.000000,11,16,22,26,41,59,93,130,250,330,360,26383,0,11,18.93787267255261,2.9043749964330345,362.08500000066124,5085.142364401319
1769057898,200,,Aggregated,197.000000,0.000000,11,16,22,26,41,60,95,130,250,330,360,26571,0,11,19.118195197880187,2.9043749964330345,362.08500000066124,5085.173008166798
1769057899,200,,Aggregated,196.100000,0.000000,11,16,22,26,41,60,95,130,250,330,360,26765,0,11,19.077584365876113,2.9043749964330345,362.08500000066124,5085.190024285447
1769057900,200,,Aggregated,196.600000,0.000000,11,16,22,26,42,61,95,120,250,330,360,26963,0,11,19.171747278810837,2.9043749964330345,362.08500000066124,5085.1828802432965
1769057901,200,,Aggregated,194.200000,0.000000,11,16,22,26,42,61,95,120,250,330,360,27166,0,11,19.193129176705302,2.9043749964330345,362.08500000066124,5085.181992196128
1769057902,200,,Aggregated,194.900000,0.000000,11,16,22,26,42,61,94,120,250,330,360,27367,0,11,19.174095649219684,2.9043749964330345,362.08500000066124,5085.181934446597
1769057903,200,,Aggregated,197.500000,0.000000,11,16,22,26,42,61,94,120,250,330,360,27571,0,11,19.155158418749,2.9043749964330345,362.08500000066124,5085.187660948098
1769057904,200,,Aggregated,195.500000,0.000000,11,16,22,26,42,61,94,120,250,330,360,27776,0,11,19.162515978042112,2.9043749964330345,362.08500000066124,5085.165394585253
1769057905,200,,Aggregated,194.600000,0.000000,11,16,22,26,42,61,94,120,250,330,360,27967,0,11,19.115938173201172,2.9043749964330345,362.08500000066124,5085.150320020023
1769057906,200,,Aggregated,193.600000,0.000000,11,17,22,26,42,61,94,120,250,330,360,28176,0,11,19.13542562461342,2.9043749964330345,362.08500000066124,5085.153854344123
1769057907,200,,Aggregated,193.900000,0.000000,11,16,22,26,42,61,93,120,250,330,360,28388,0,11,19.082634419413786,2.9043749964330345,362.08500000066124,5085.159398337326
1769057908,200,,Aggregated,193.600000,0.000000,11,17,22,26,42,61,94,120,250,330,360,28587,0,11,19.174380011873748,2.9043749964330345,362.08500000066124,5085.148633994473
1769057909,200,,Aggregated,193.700000,0.000000,11,17,22,26,42,61,94,120,250,330,360,28798,0,11,19.181695501994916,2.9043749964330345,362.08500000066124,5085.126987985277
1769057910,200,,Aggregated,193.300000,0.000000,11,17,22,27,42,61,93,120,250,330,360,28987,0,11,19.18597267977368,2.9043749964330345,362.08500000066124,5085.120640287025
1769057911,200,,Aggregated,195.400000,0.000000,11,17,22,27,42,61,93,120,250,330,360,29205,0,11,19.2487515584955,2.9043749964330345,362.08500000066124,5085.120321862695
1769057912,200,,Aggregated,195.600000,0.000000,11,17,22,27,42,61,93,120,250,330,360,29405,0,11,19.225243004620513,2.9043749964330345,362.08500000066124,5085.101343308961
1769057913,200,,Aggregated,194.500000,0.000000,11,17,22,27,42,61,93,120,250,330,360,29603,0,11,19.221650063604585,2.9043749964330345,362.08500000066124,5085.119312231868
