Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/cab/4709e47c-3eae-4410-b74e-f6466ed2452d/reject/,1,1,5.803459003800526,5.803459003800526,5.803459003800526,5.803459003800526,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/473fa984-8a0b-48d9-a86e-95a88c55dd58/reject/,1,1,7.194458012236282,7.194458012236282,7.194458012236282,7.194458012236282,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4767e5ec-fada-44e7-8b79-ef3cc31d4f01/reject/,1,1,5.2892499952577055,5.2892499952577055,5.2892499952577055,5.2892499952577055,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/476bc345-5dea-4141-b06c-3a1a94e58217/reject/,1,1,5.09954200242646,5.09954200242646,5.09954200242646,5.09954200242646,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/47ef4ddf-98d5-499e-84c7-fd3f74e4b41a/reject/,1,1,5.825708998600021,5.825708998600021,5.825708998600021,5.825708998600021,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/485e6515-6bb0-44e5-ad36-1d721cce9330/reject/,1,1,3.839750017505139,3.839750017505139,3.839750017505139,3.839750017505139,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/48839599-7012-48f0-bec3-b2d2f2ec6323/reject/,1,1,8.340083004441112,8.340083004441112,8.340083004441112,8.340083004441112,126.0,0.0033379840905159255,0.0033379840905159255,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/48ad4491-f89a-4301-8453-72a6e3e1c2a0/reject/,1,1,4.706209001597017,4.706209001597017,4.706209001597017,4.706209001597017,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/49025a00-52d9-4f96-809a-37342836edeb/reject/,1,1,4.920459003187716,4.920459003187716,4.920459003187716,4.920459003187716,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4967afac-3be1-446f-b41b-a1fdbe94c397/reject/,1,0,6.366749992594123,6.366749992594123,6.366749992594123,6.366749992594123,32.0,0.0033379840905159255,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/49b32eb4-0d94-4c9f-bb33-5b15a7648acf/reject/,1,1,5.242457991698757,5.242457991698757,5.242457991698757,5.242457991698757,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4a2ccb95-6360-45d6-adc9-cdfcd4ce3520/reject/,1,1,5.107665987452492,5.107665987452492,5.107665987452492,5.107665987452492,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4aa49fb0-0791-4527-b073-126a9c790596/reject/,1,1,3.650291997473687,3.650291997473687,3.650291997473687,3.650291997473687,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/4aa7018f-b366-4d2c-8097-7b4e2f420aa9/reject/,1,1,6.245624972507358,6.245624972507358,6.245624972507358,6.245624972507358,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4b2bdb2d-8f69-455e-9315-0b843feb72c5/reject/,1,1,4.529457975877449,4.529457975877449,4.529457975877449,4.529457975877449,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4b3057f8-35b3-46f5-aedc-c60e78513b8a/approve/,1,0,7.199417013907805,7.199417013907805,7.199417013907805,7.199417013907805,32.0,0.0033379840905159255,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4b4963f4-f003-4e6e-9ed9-c528a3ba308b/reject/,1,1,4.761249991133809,4.761249991133809,4.761249991133809,4.761249991133809,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4b51d25b-7450-4168-8706-87faf7fc167b/reject/,1,1,6.6524169815238565,6.6524169815238565,6.6524169815238565,6.6524169815238565,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4b64e1ab-6f2f-45c2-a58d-1bc9a730c6c1/reject/,1,1,8.711792004760355,8.711792004760355,8.711792004760355,8.711792004760355,126.0,0.0033379840905159255,0.0033379840905159255,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/4b6abf00-c60a-4e4e-9fb6-37576488e2d1/reject/,1,1,5.782082997029647,5.782082997029647,5.782082997029647,5.782082997029647,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4b8f0a5b-43ed-4730-b391-1a8460a5a060/reject/,1,1,2.8662919939961284,2.8662919939961284,2.8662919939961284,2.8662919939961284,126.0,0.0033379840905159255,0.0033379840905159255,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/4b93a207-8b0d-414c-aad6-86faca8f6b37/reject/,1,1,8.872832986526191,8.872832986526191,8.872832986526191,8.872832986526191,126.0,0.0033379840905159255,0.0033379840905159255,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/4c5301a1-e0b3-4764-9dff-6bd5e6d7218e/reject/,1,1,5.628584010992199,5.628584010992199,5.628584010992199,5.628584010992199,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4c5c7e3a-c7a5-42de-8291-2c2041f1c554/reject/,1,1,10.949416988296434,10.949416988296434,10.949416988296434,10.949416988296434,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/4c646140-2b77-4641-83f7-d5ccc61d64a5/reject/,1,1,6.699874997138977,6.699874997138977,6.699874997138977,6.699874997138977,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4c834fd3-b4cf-4e12-a149-03d8d3c908d5/reject/,1,1,6.801542011089623,6.801542011089623,6.801542011089623,6.801542011089623,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4caffab5-70e5-4225-a938-76547d2ef0e7/reject/,1,1,5.07750001270324,5.07750001270324,5.07750001270324,5.07750001270324,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4cc6e33d-3632-4e45-a12c-86949c8e6b24/reject/,1,1,4.8285000084433705,4.8285000084433705,4.8285000084433705,4.8285000084433705,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/4d04a440-9085-4dc6-b8e5-0217de88e025/reject/,1,1,11.117667017970234,11.117667017970234,11.117667017970234,11.117667017970234,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/4d624adf-4faf-42b4-9dc8-00391d4f80ab/reject/,1,1,6.149583990918472,6.149583990918472,6.149583990918472,6.149583990918472,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4d7a2d44-464a-47df-a7b7-70acb0c88cb1/reject/,1,1,4.253291001077741,4.253291001077741,4.253291001077741,4.253291001077741,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/4d836884-5733-4204-a5a7-8a4a96a4d878/reject/,1,1,10.089292016346008,10.089292016346008,10.089292016346008,10.089292016346008,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/4d87829d-eae9-4c52-a282-f81fd4191326/reject/,1,1,6.177792005473748,6.177792005473748,6.177792005473748,6.177792005473748,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4db0f4d5-8701-4e5d-9aa4-4d9e942c2ae7/reject/,1,1,5.921457981457934,5.921457981457934,5.921457981457934,5.921457981457934,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4de4baa3-ad9b-4fde-9a54-40b78f19e5f6/approve/,1,0,19.838667009025812,19.838667009025812,19.838667009025812,19.838667009025812,32.0,0.0033379840905159255,0.0,20,20,20,20,20,20,20,20,20,20,20
POST,/api/v1/cab/4e69f579-aff9-4f61-8bc0-5c861ed99610/reject/,1,1,7.518958009313792,7.518958009313792,7.518958009313792,7.518958009313792,126.0,0.0033379840905159255,0.0033379840905159255,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/4ecb2a6d-a246-46d6-871f-f04fa1bcb32d/reject/,1,0,6.869249977171421,6.869249977171421,6.869249977171421,6.869249977171421,32.0,0.0033379840905159255,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/4edcd802-693e-4c32-8d3d-6c829e115094/reject/,1,1,9.925749996909872,9.925749996909872,9.925749996909872,9.925749996909872,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/4fcbece2-f051-4b0f-8303-29ddf11f0a66/reject/,1,1,4.307458992116153,4.307458992116153,4.307458992116153,4.307458992116153,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/50ca4b31-65a8-483d-80dd-ea602cc808be/reject/,1,1,6.887833995278925,6.887833995278925,6.887833995278925,6.887833995278925,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/50d420e2-15f3-4d2b-a1c4-c8bb26b072d8/reject/,1,1,5.0369169912301,5.0369169912301,5.0369169912301,5.0369169912301,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/51189900-6871-43bc-8624-62522172b6c0/reject/,1,1,2.075416996376589,2.075416996376589,2.075416996376589,2.075416996376589,126.0,0.0033379840905159255,0.0033379840905159255,2,2,2,2,2,2,2,2,2,2,2
POST,/api/v1/cab/513fe2cd-6b13-45b9-84ee-a5f73d0b49fb/reject/,1,1,3.69654200039804,3.69654200039804,3.69654200039804,3.69654200039804,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/519249a1-f543-4711-aa7a-d48cdf6c44a2/reject/,1,1,5.775999976322055,5.775999976322055,5.775999976322055,5.775999976322055,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/52061a06-8cb8-49ed-8179-1fb8d6baf936/reject/,1,1,11.189459008164704,11.189459008164704,11.189459008164704,11.189459008164704,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/520c9247-9ab5-4f02-97bf-40db8ab22ba3/reject/,1,1,10.040750028565526,10.040750028565526,10.040750028565526,10.040750028565526,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/521e98e2-a287-4d91-8fea-ed70c07c06f0/reject/,1,1,6.534250016557053,6.534250016557053,6.534250016557053,6.534250016557053,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/5238edc6-b0bf-4426-99af-9138e24b9914/reject/,1,1,5.133832979481667,5.133832979481667,5.133832979481667,5.133832979481667,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/529e6400-2dc3-4d76-9eb9-6f3db0c5af20/reject/,1,1,5.848000000696629,5.848000000696629,5.848000000696629,5.848000000696629,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/52e7c815-d954-4cb1-af44-313e9c7cdde7/reject/,1,1,10.430833004647866,10.430833004647866,10.430833004647866,10.430833004647866,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/5343e91a-8cb9-44de-b1c6-bfe95341f9f0/reject/,1,1,7.2480000089854,7.2480000089854,7.2480000089854,7.2480000089854,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/53868505-7c5a-4f50-a3b4-77b3d18463d3/reject/,1,1,5.106041993713006,5.106041993713006,5.106041993713006,5.106041993713006,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/54018ff6-9d0e-46e9-bb3c-b90568696dc3/reject/,1,1,7.129250006983057,7.129250006983057,7.129250006983057,7.129250006983057,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/54abeebf-04f0-491b-8ff3-47049ed8b9a5/reject/,1,1,9.71270800800994,9.71270800800994,9.71270800800994,9.71270800800994,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/54f9704f-427a-46f9-a403-3908ead42c38/reject/,1,1,5.8253330062143505,5.8253330062143505,5.8253330062143505,5.8253330062143505,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/551636cd-5dec-49a0-a7d1-1aabd6491811/reject/,1,1,5.343416007235646,5.343416007235646,5.343416007235646,5.343416007235646,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/558f8065-79d4-4007-96da-dc7e79bcd213/reject/,1,1,4.5733329898212105,4.5733329898212105,4.5733329898212105,4.5733329898212105,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/559321e2-a28b-473d-bc9b-339994518f00/reject/,1,1,6.9557499955408275,6.9557499955408275,6.9557499955408275,6.9557499955408275,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/55a89eed-4660-4588-b0a7-848dc539174a/reject/,1,1,22.75245901546441,22.75245901546441,22.75245901546441,22.75245901546441,126.0,0.0033379840905159255,0.0033379840905159255,23,23,23,23,23,23,23,23,23,23,23
POST,/api/v1/cab/55cd2e60-ed03-4d3b-ade3-f7bbcbf89124/reject/,1,1,9.680750023107976,9.680750023107976,9.680750023107976,9.680750023107976,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/55d826d0-49d5-402d-93c9-4b3afba878d5/reject/,1,1,9.191624994855374,9.191624994855374,9.191624994855374,9.191624994855374,126.0,0.0033379840905159255,0.0033379840905159255,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/55dc6055-2eee-4de8-bcb2-e5f56e9fe49e/reject/,1,0,9.300292003899813,9.300292003899813,9.300292003899813,9.300292003899813,32.0,0.0033379840905159255,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/55efbc93-a82f-4aa6-8821-978f5b316edb/reject/,1,1,7.283917017048225,7.283917017048225,7.283917017048225,7.283917017048225,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/56b84c2f-7542-4f82-b4a7-40959dd159fa/reject/,1,1,7.007667009020224,7.007667009020224,7.007667009020224,7.007667009020224,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/56ddc3e8-53c4-4b4b-9e05-8ea2677384e4/reject/,1,1,13.596208998933434,13.596208998933434,13.596208998933434,13.596208998933434,126.0,0.0033379840905159255,0.0033379840905159255,14,14,14,14,14,14,14,14,14,14,14
POST,/api/v1/cab/56f11131-4fab-4017-b261-ee5c66743390/reject/,1,1,3.60491601168178,3.60491601168178,3.60491601168178,3.60491601168178,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/578637c7-2433-468b-9edf-502cf12ac532/reject/,1,1,4.775499983225018,4.775499983225018,4.775499983225018,4.775499983225018,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/579d29cb-7889-4c51-a0a3-94d064550807/reject/,1,1,3.5035839828196913,3.5035839828196913,3.5035839828196913,3.5035839828196913,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5824f0df-f939-4974-82b1-d1cd2d0c284d/reject/,1,1,3.5351249971427023,3.5351249971427023,3.5351249971427023,3.5351249971427023,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/583787a2-c853-4c4a-8364-a363fb00f07f/reject/,1,1,5.291499983286485,5.291499983286485,5.291499983286485,5.291499983286485,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/589f2a65-639e-4812-91e0-ac8b76aa56b8/reject/,1,1,8.513375010807067,8.513375010807067,8.513375010807067,8.513375010807067,126.0,0.0033379840905159255,0.0033379840905159255,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/58cf211f-161e-4fd8-b902-fdb7e7478af6/reject/,1,1,5.100874986965209,5.100874986965209,5.100874986965209,5.100874986965209,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/59214d92-0c93-48cb-a3d7-c47f30e53c29/reject/,1,1,7.888958003604785,7.888958003604785,7.888958003604785,7.888958003604785,126.0,0.0033379840905159255,0.0033379840905159255,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/5921d2ef-9519-4ee8-8907-33f85f6b5115/reject/,1,1,4.882666980847716,4.882666980847716,4.882666980847716,4.882666980847716,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/59d5a3ca-62cf-4797-907b-7c900248753f/approve/,1,0,4.975542018655688,4.975542018655688,4.975542018655688,4.975542018655688,32.0,0.0033379840905159255,0.0,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/59e1eed4-3d98-49bf-8934-ebb04d2fa1c5/reject/,1,1,5.910666979616508,5.910666979616508,5.910666979616508,5.910666979616508,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/5a320aba-fd7c-43d8-a150-c975f870477b/reject/,1,1,6.75304199103266,6.75304199103266,6.75304199103266,6.75304199103266,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/5a5fb843-ddbe-4c6a-9419-e0ca7461f8ef/reject/,1,1,4.077542020240799,4.077542020240799,4.077542020240799,4.077542020240799,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5b6fc734-22c3-4503-9339-cea96e7f04b5/reject/,1,1,3.5955420171376318,3.5955420171376318,3.5955420171376318,3.5955420171376318,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5bcb0c28-59bb-4a3a-b509-253a5d422090/reject/,1,1,7.688707992201671,7.688707992201671,7.688707992201671,7.688707992201671,126.0,0.0033379840905159255,0.0033379840905159255,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/5c318372-dd87-4227-be97-12f6513e13e1/reject/,1,1,4.487999976845458,4.487999976845458,4.487999976845458,4.487999976845458,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5cdfd6d5-9f5c-4930-aa7d-9d4cc145dd93/reject/,1,1,7.528165995609015,7.528165995609015,7.528165995609015,7.528165995609015,126.0,0.0033379840905159255,0.0033379840905159255,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/5cee4bda-c9f9-4953-b849-8d26d6805a1e/reject/,1,1,4.0889999945648015,4.0889999945648015,4.0889999945648015,4.0889999945648015,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5d08b8ad-cbbd-4017-89b0-5271d6682e28/reject/,1,1,6.7128750088158995,6.7128750088158995,6.7128750088158995,6.7128750088158995,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/5d394ffd-1114-49fb-a98c-d6578dc3e7d3/reject/,1,0,13.636874995427206,13.636874995427206,13.636874995427206,13.636874995427206,32.0,0.0033379840905159255,0.0,14,14,14,14,14,14,14,14,14,14,14
POST,/api/v1/cab/5d541d0a-2489-4aa9-a98e-8d217e52e94a/reject/,1,1,5.457082996144891,5.457082996144891,5.457082996144891,5.457082996144891,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/5d56d595-b4d5-4b8a-a101-1fe45a3c1df2/reject/,1,1,6.330375006655231,6.330375006655231,6.330375006655231,6.330375006655231,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/5d7c635d-2acd-452e-95db-4b55c64482a7/reject/,1,1,4.032750002807006,4.032750002807006,4.032750002807006,4.032750002807006,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5d7e8f9b-432f-4f7f-9278-f17cb93aae95/reject/,1,1,6.837499997345731,6.837499997345731,6.837499997345731,6.837499997345731,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/5da2d0ac-f535-4819-a4ec-edfa7bd2178b/reject/,1,1,24.031958979321644,24.031958979321644,24.031958979321644,24.031958979321644,126.0,0.0033379840905159255,0.0033379840905159255,24,24,24,24,24,24,24,24,24,24,24
POST,/api/v1/cab/5dc2c566-bc53-48d6-82a4-4978b92907df/reject/,1,0,21.227333025308326,21.227333025308326,21.227333025308326,21.227333025308326,32.0,0.0033379840905159255,0.0,21,21,21,21,21,21,21,21,21,21,21
POST,/api/v1/cab/5e5ac360-e6cc-49fd-9fac-ac4e066e9447/reject/,1,1,3.843375016003847,3.843375016003847,3.843375016003847,3.843375016003847,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5e7446b0-7b17-41c6-9bd7-b57d5835b6e3/reject/,1,1,5.481000000145286,5.481000000145286,5.481000000145286,5.481000000145286,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/5f098356-9fe4-44a7-8f0f-b8fc084374a9/reject/,1,1,4.680749989347532,4.680749989347532,4.680749989347532,4.680749989347532,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/5f411b51-50ee-402b-a192-292cca902567/reject/,1,1,4.988874978153035,4.988874978153035,4.988874978153035,4.988874978153035,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/5f815693-b411-4277-9b76-7aed957667a2/reject/,1,1,5.359457980375737,5.359457980375737,5.359457980375737,5.359457980375737,126.0,0.0033379840905159255,0.0033379840905159255,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/6018dd52-54b9-4c9a-89b2-10fd20e5cf74/reject/,1,1,3.990625002188608,3.990625002188608,3.990625002188608,3.990625002188608,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/60f9fe17-f1bc-47e2-9d6d-1eed3ee05a95/reject/,1,1,11.376000009477139,11.376000009477139,11.376000009477139,11.376000009477139,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/611c2086-8799-4837-8670-0a193e8a2938/reject/,1,1,10.521958000026643,10.521958000026643,10.521958000026643,10.521958000026643,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/612a7d5a-fb4f-411a-9df9-c16051cad292/reject/,1,1,5.881209013750777,5.881209013750777,5.881209013750777,5.881209013750777,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/612dfe29-5bcb-4f48-a738-ba05e09c4bcc/reject/,1,1,6.077458005165681,6.077458005165681,6.077458005165681,6.077458005165681,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/6140912b-7435-4602-a36d-769b74799aee/reject/,1,1,11.331999994581565,11.331999994581565,11.331999994581565,11.331999994581565,126.0,0.0033379840905159255,0.0033379840905159255,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/615ac0dc-91cd-4140-959c-d0ca11179cb7/reject/,1,1,5.509542010258883,5.509542010258883,5.509542010258883,5.509542010258883,126.0,0.0033379840905159255,0.0033379840905159255,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/61ecbbc4-a614-417f-b9e8-d98d46d4b7aa/approve/,1,0,12.350290984613821,12.350290984613821,12.350290984613821,12.350290984613821,32.0,0.0033379840905159255,0.0,12,12,12,12,12,12,12,12,12,12,12
POST,/api/v1/cab/61f66b65-0e22-4ebb-bcc3-432f9e6bb9f7/reject/,1,1,14.262250013416633,14.262250013416633,14.262250013416633,14.262250013416633,126.0,0.0033379840905159255,0.0033379840905159255,14,14,14,14,14,14,14,14,14,14,14
POST,/api/v1/cab/62056472-c878-4e4f-88a3-bf4c55d7953a/reject/,1,0,6.290584016824141,6.290584016824141,6.290584016824141,6.290584016824141,32.0,0.0033379840905159255,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/62198aa2-f3eb-4a32-a390-6a7ae8529607/reject/,1,1,3.9032080094330013,3.9032080094330013,3.9032080094330013,3.9032080094330013,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6295421e-6730-49ff-b32d-c6a467527d51/reject/,1,1,4.3540410115383565,4.3540410115383565,4.3540410115383565,4.3540410115383565,126.0,0.0033379840905159255,0.0033379840905159255,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6299e993-a079-49c9-85a0-5a36936d0af1/reject/,1,1,9.789958014152944,9.789958014152944,9.789958014152944,9.789958014152944,126.0,0.0033379840905159255,0.0033379840905159255,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/62b2a681-3d73-44f7-aa59-2c461b7e5f66/reject/,1,1,7.370916981017217,7.370916981017217,7.370916981017217,7.370916981017217,126.0,0.0033379840905159255,0.0033379840905159255,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/62dd8e93-4552-4bd2-afb8-136514ec2a04/reject/,1,0,9.285832988098264,9.285832988098264,9.285832988098264,9.285832988098264,32.0,0.0033379840905159255,0.0,9,9,9,9,9,9,9,9,9,9,9
