Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/connectors/status/4b870161-2014-46f1-ba8b-c2c04d7c598f/,1,0,12.678625003900379,12.678625003900379,12.678625003900379,12.678625003900379,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/4b9ab133-6bdc-4a28-b318-b4929cd97422/,1,0,4.244040988851339,4.244040988851339,4.244040988851339,4.244040988851339,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/4c493ffc-5165-4ab9-93d1-1371af89b80f/,1,0,5.128416989464313,5.128416989464313,5.128416989464313,5.128416989464313,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/4c9c0e92-7abe-4ed8-92e0-a6bd6b42f438/,1,0,4.074040974956006,4.074040974956006,4.074040974956006,4.074040974956006,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/4ca6cb83-ed7f-468b-b19b-b818b8c65208/,1,0,9.407666977494955,9.407666977494955,9.407666977494955,9.407666977494955,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/4ce949f6-937e-4aee-adc5-e0f8a8311c6c/,1,0,7.065667014103383,7.065667014103383,7.065667014103383,7.065667014103383,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/4cfd7f15-b590-4cce-a023-7b493f3ee065/,1,0,6.774084002245218,6.774084002245218,6.774084002245218,6.774084002245218,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/4deafa54-2154-4951-af46-6f0e69ea6350/,1,0,8.157750009559095,8.157750009559095,8.157750009559095,8.157750009559095,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/4df5983b-6565-41f4-8d9c-86b0b48c3ce2/,1,0,13.993208995088935,13.993208995088935,13.993208995088935,13.993208995088935,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/4e213731-4636-4363-a876-2e550df2b9f3/,1,0,5.26929201441817,5.26929201441817,5.26929201441817,5.26929201441817,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/4e418ce6-494b-4099-a7df-87d2c4da006c/,1,0,6.273291975958273,6.273291975958273,6.273291975958273,6.273291975958273,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/4e9ca3cb-aeb6-434d-96b8-504497d93d8e/,1,0,5.378165980800986,5.378165980800986,5.378165980800986,5.378165980800986,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/4effc1d7-bd26-4131-912e-a36d53fff4a0/,1,0,7.02483399072662,7.02483399072662,7.02483399072662,7.02483399072662,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/4f28aa50-24c5-41f7-a263-2690b270be7b/,1,0,6.010915996739641,6.010915996739641,6.010915996739641,6.010915996739641,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/4f4f3e0c-e8ef-4244-a853-db5caa9569d5/,1,0,15.112459019292146,15.112459019292146,15.112459019292146,15.112459019292146,5178.0,0.0033709517814487487,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/4f5c42f8-6d75-42d3-9ad4-e4b592da0159/,1,0,13.552291027735919,13.552291027735919,13.552291027735919,13.552291027735919,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/4fa2e1bc-b54e-4219-910d-5b0d661c6fd0/,1,0,7.212166005047038,7.212166005047038,7.212166005047038,7.212166005047038,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5016286f-364f-4eae-b50c-16ad6796e07b/,1,0,5.7511669874656945,5.7511669874656945,5.7511669874656945,5.7511669874656945,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/50b15e55-1407-4b1d-a150-19b5aafa0603/,1,0,8.101167011773214,8.101167011773214,8.101167011773214,8.101167011773214,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/50ba6efb-4946-4592-89a1-f53efdae241a/,1,0,6.070500006899238,6.070500006899238,6.070500006899238,6.070500006899238,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/511b6a10-c572-421c-910f-6178d61f463b/,1,0,5.971999984467402,5.971999984467402,5.971999984467402,5.971999984467402,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/51577749-5afe-4382-983e-78a7033749f8/,1,0,3.8038750062696636,3.8038750062696636,3.8038750062696636,3.8038750062696636,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/515edaff-8252-49fe-bc6c-66feed17950d/,1,0,4.694792005466297,4.694792005466297,4.694792005466297,4.694792005466297,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/51c5e11b-3b34-45c2-b243-12490fd2137f/,1,0,8.005999989109114,8.005999989109114,8.005999989109114,8.005999989109114,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/5252bb83-caad-4634-8c21-d8c360385db8/,1,0,5.4475000069942325,5.4475000069942325,5.4475000069942325,5.4475000069942325,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/52db7339-da8e-4ae3-bb99-56aa8b454d8e/,1,0,14.62254099897109,14.62254099897109,14.62254099897109,14.62254099897109,5178.0,0.0033709517814487487,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/53407b15-e618-4f4c-8809-4203b947b0e5/,1,0,7.322833000216633,7.322833000216633,7.322833000216633,7.322833000216633,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/534a4078-7941-4156-9536-261188d93b5b/,1,0,4.531540995230898,4.531540995230898,4.531540995230898,4.531540995230898,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/535c65fc-748b-4b27-9b7c-ae1108e15dde/,1,0,6.406749977031723,6.406749977031723,6.406749977031723,6.406749977031723,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/5364c638-d7c9-407d-9a96-fbadfae1333a/,1,0,3.8763750053476542,3.8763750053476542,3.8763750053476542,3.8763750053476542,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5365ffa5-a968-4f76-882d-5dfb5df98aec/,1,0,7.482667017029598,7.482667017029598,7.482667017029598,7.482667017029598,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5447ddbf-b693-4dc8-80b8-9219e999334f/,1,0,5.98441599868238,5.98441599868238,5.98441599868238,5.98441599868238,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/54550fe2-6002-4388-8348-ce2b2f20d0fd/,1,0,4.913957993267104,4.913957993267104,4.913957993267104,4.913957993267104,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/552c4e1f-e93f-4c0f-9afb-acf5d688eee7/,1,0,10.293708008248359,10.293708008248359,10.293708008248359,10.293708008248359,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/555ff42e-b98f-4443-be67-1144e6ffbbb6/,1,0,4.323291999753565,4.323291999753565,4.323291999753565,4.323291999753565,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5590c777-a2af-4f21-9da1-efe12e8ed9f4/,1,0,9.616708004614338,9.616708004614338,9.616708004614338,9.616708004614338,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/55aa12d9-bdb2-4140-a238-cd5cd1af2d76/,1,0,8.949083974584937,8.949083974584937,8.949083974584937,8.949083974584937,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/55dd3a0c-59fa-4f69-abe5-0f0467a6a7b1/,1,0,4.221208015223965,4.221208015223965,4.221208015223965,4.221208015223965,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5640531a-f526-4641-8b53-34bfe5544af1/,1,0,5.268959008390084,5.268959008390084,5.268959008390084,5.268959008390084,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/567413a9-fefa-412f-a36d-5a41284b575d/,1,0,3.8706670165993273,3.8706670165993273,3.8706670165993273,3.8706670165993273,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/56785fb6-1691-41fa-b7a2-81e0588269a9/,1,0,130.27370799682103,130.27370799682103,130.27370799682103,130.27370799682103,5178.0,0.0033709517814487487,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/connectors/status/56af9278-eb6e-4876-965c-5b692b5505a0/,1,0,9.427832992514595,9.427832992514595,9.427832992514595,9.427832992514595,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/56cc4b40-12d2-4085-9c62-1226332d905f/,1,0,3.847999993013218,3.847999993013218,3.847999993013218,3.847999993013218,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/56e947ef-7d49-4d87-807e-26e01e812a1d/,1,0,11.663833021884784,11.663833021884784,11.663833021884784,11.663833021884784,5178.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/57035fde-a84d-4740-97f6-4cd1027528fd/,1,0,6.453582987887785,6.453582987887785,6.453582987887785,6.453582987887785,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/575a5e79-d8e7-4fdb-992b-f08db76e4d91/,1,0,7.552416995167732,7.552416995167732,7.552416995167732,7.552416995167732,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/57917837-e0a9-4906-9b1f-1fe094d8a14e/,1,0,6.619916995987296,6.619916995987296,6.619916995987296,6.619916995987296,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/57b1275a-c6d8-46ab-956c-8264b05faae0/,1,0,15.186333010205999,15.186333010205999,15.186333010205999,15.186333010205999,5178.0,0.0033709517814487487,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/57d8007f-cb96-4d84-a1b9-de827a7e9315/,1,0,8.278291003080085,8.278291003080085,8.278291003080085,8.278291003080085,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/582dbfd5-ca3e-44ea-8365-40bf50130b64/,1,0,9.098957991227508,9.098957991227508,9.098957991227508,9.098957991227508,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/5839aab6-5d2d-4f86-ad53-bac419004d0e/,1,0,7.071457977872342,7.071457977872342,7.071457977872342,7.071457977872342,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/594dbab3-16b2-4243-bbbb-a78408868503/,1,0,13.27258298988454,13.27258298988454,13.27258298988454,13.27258298988454,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/596bf57a-ae49-4de3-8eae-275070fe9873/,1,0,6.480166979599744,6.480166979599744,6.480166979599744,6.480166979599744,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/5978916b-a94f-4891-91c8-9cdaa23ad097/,1,0,5.459000007249415,5.459000007249415,5.459000007249415,5.459000007249415,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/5a8147ca-891f-4535-ad9b-1dce03610572/,1,0,19.517167005687952,19.517167005687952,19.517167005687952,19.517167005687952,5178.0,0.0033709517814487487,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/api/v1/connectors/status/5acd3b00-08e5-4394-a5a2-fe0cac8f48a4/,1,0,3.2492919999640435,3.2492919999640435,3.2492919999640435,3.2492919999640435,5178.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/5afd9d27-34e7-48d5-b4f0-65f96b090853/,1,0,4.563875001622364,4.563875001622364,4.563875001622364,4.563875001622364,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/5b22c297-8142-4fe9-92ff-84fbdd5cc107/,1,0,5.345959012629464,5.345959012629464,5.345959012629464,5.345959012629464,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/5b26f4de-b15b-4c8b-a1e2-2bac0b1f20f8/,1,0,7.420875015668571,7.420875015668571,7.420875015668571,7.420875015668571,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5b488f3d-7c0a-40d6-aa2c-91060ae61f25/,1,0,3.357374982442707,3.357374982442707,3.357374982442707,3.357374982442707,5178.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/5cb7f413-d90f-4bac-9fe0-74b8dda7f53c/,1,0,5.791082978248596,5.791082978248596,5.791082978248596,5.791082978248596,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/5cf231b1-4af3-421d-88d6-45f06e7a9f37/,1,0,6.676999997580424,6.676999997580424,6.676999997580424,6.676999997580424,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5da11bd2-38f8-405e-88fb-c9b4ed8ab7dd/,1,0,11.65016699815169,11.65016699815169,11.65016699815169,11.65016699815169,5178.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/5dfca629-f646-4c09-9ca8-ed07ed7e3d5f/,1,0,5.548667017137632,5.548667017137632,5.548667017137632,5.548667017137632,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/5e605281-49d5-4cae-8fda-2310f767e68a/,1,0,10.246999998344108,10.246999998344108,10.246999998344108,10.246999998344108,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/5e7c2bbb-1527-4165-b9f8-8544f119a581/,1,0,3.9480419945903122,3.9480419945903122,3.9480419945903122,3.9480419945903122,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5e8c8b50-9122-482c-9ffa-da444aa72b17/,1,0,4.094583011465147,4.094583011465147,4.094583011465147,4.094583011465147,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5efa8e27-bf72-452f-8577-6306b66c2098/,1,0,13.274666998768225,13.274666998768225,13.274666998768225,13.274666998768225,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/5f0c8f1d-d325-49fa-8a22-269dba60512f/,1,0,7.1899580070748925,7.1899580070748925,7.1899580070748925,7.1899580070748925,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5f7bd796-d37e-4969-baeb-22a47e08bf9e/,1,0,4.744249978102744,4.744249978102744,4.744249978102744,4.744249978102744,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/5f84a067-8f22-4ac9-94c4-3c56f57bdb2e/,1,0,5.6682499998714775,5.6682499998714775,5.6682499998714775,5.6682499998714775,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/5f9d71dc-67e7-4a8f-acf3-480e85096232/,1,0,4.241707996698096,4.241707996698096,4.241707996698096,4.241707996698096,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/5fb14fba-f4d3-4833-a967-7b079a8ab6dc/,1,0,6.898166990140453,6.898166990140453,6.898166990140453,6.898166990140453,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/5fc7ef60-f6fc-49bc-b02f-1ff0e4ef238b/,1,0,5.218499980401248,5.218499980401248,5.218499980401248,5.218499980401248,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/60b16aa6-32ae-40f7-9497-aece9259fa18/,1,0,10.563749994616956,10.563749994616956,10.563749994616956,10.563749994616956,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/611a6a04-5407-4b9e-bf3d-8460d1994187/,1,0,16.1992920038756,16.1992920038756,16.1992920038756,16.1992920038756,5178.0,0.0033709517814487487,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/api/v1/connectors/status/615ecbe4-ddc5-46e2-9c91-04e4178b5172/,1,0,8.457332995021716,8.457332995021716,8.457332995021716,8.457332995021716,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/61897338-59a1-478d-aa0d-aa1b1aa6f7b7/,1,0,4.86924999859184,4.86924999859184,4.86924999859184,4.86924999859184,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/619c3c76-bd7a-489f-b4d1-833b00137b33/,1,0,3.330250008730218,3.330250008730218,3.330250008730218,3.330250008730218,5178.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/62090282-58d6-45ba-afbe-37d46addf9f4/,1,0,6.269333011005074,6.269333011005074,6.269333011005074,6.269333011005074,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/621622d6-ea10-4a61-a71e-62af37b4589c/,1,0,4.484917008085176,4.484917008085176,4.484917008085176,4.484917008085176,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/62439614-223a-495c-a887-ef630e16ee43/,1,0,4.578166001010686,4.578166001010686,4.578166001010686,4.578166001010686,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/62b12faa-fcbe-43fe-9ad4-ade47bdf4611/,1,0,83.16958299838006,83.16958299838006,83.16958299838006,83.16958299838006,5178.0,0.0033709517814487487,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/api/v1/connectors/status/62bfa25e-f595-470e-b77b-c924ccf460d2/,1,0,5.946749995928258,5.946749995928258,5.946749995928258,5.946749995928258,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/62d237ab-cdd8-4543-8013-5354858e7865/,1,0,5.935249995673075,5.935249995673075,5.935249995673075,5.935249995673075,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/632ca94d-13f3-4ca1-83c4-fe2d642a7413/,1,0,6.089000002248213,6.089000002248213,6.089000002248213,6.089000002248213,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/6334c12e-6161-40e0-9f06-17694f2fe1e7/,1,0,5.561541998758912,5.561541998758912,5.561541998758912,5.561541998758912,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/633f8af1-b538-4a57-81f0-186db02415c3/,1,0,4.589917021803558,4.589917021803558,4.589917021803558,4.589917021803558,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/63758350-a299-4451-b10e-41e56aa5a40c/,1,0,7.41045898757875,7.41045898757875,7.41045898757875,7.41045898757875,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/6418b0d4-2f9d-4bc3-86db-60ab748caf27/,1,0,6.677249999484047,6.677249999484047,6.677249999484047,6.677249999484047,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/64667d78-589c-4edf-bd5a-e84fbce233c0/,1,0,7.443167007295415,7.443167007295415,7.443167007295415,7.443167007295415,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/64a863ca-b55f-4596-b347-6f71a0608de6/,1,0,4.022959008580074,4.022959008580074,4.022959008580074,4.022959008580074,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/655a722f-a63e-48fd-b9b4-e09ddd970b4d/,1,0,5.801083025289699,5.801083025289699,5.801083025289699,5.801083025289699,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/66e25b21-19fa-4068-bdd2-e4a99628b4e7/,1,0,6.520958995679393,6.520958995679393,6.520958995679393,6.520958995679393,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/66eae1d1-2c54-4ac6-b002-4f5a20f2bcec/,1,0,9.585291991243139,9.585291991243139,9.585291991243139,9.585291991243139,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/67027d0c-0368-480e-9ed4-ecb6dcb97f04/,1,0,4.0575409948360175,4.0575409948360175,4.0575409948360175,4.0575409948360175,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/677684fd-f786-4c2c-ab97-319a83a827cc/,1,0,6.105417007347569,6.105417007347569,6.105417007347569,6.105417007347569,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/67abddf4-6fd4-4a1b-9cf4-963a53be58c5/,1,0,11.29166700411588,11.29166700411588,11.29166700411588,11.29166700411588,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/67b9ebb5-cc8f-4937-ae7b-cde3307c262d/,1,0,6.946667010197416,6.946667010197416,6.946667010197416,6.946667010197416,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/67cadfec-a83f-49b9-8170-a364a1e575a9/,1,0,13.769916986348107,13.769916986348107,13.769916986348107,13.769916986348107,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/681610c2-8bca-4604-8f58-a486e95a50be/,1,0,6.108833011239767,6.108833011239767,6.108833011239767,6.108833011239767,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/683c1344-986f-4c74-adb5-5e0574f743da/,1,0,6.253750005271286,6.253750005271286,6.253750005271286,6.253750005271286,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/68a5019f-7ff7-484e-b070-1f2c5312ad1a/,1,0,8.527166995918378,8.527166995918378,8.527166995918378,8.527166995918378,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/68b524fb-00fb-4e4e-86fe-b2b6f4809b33/,1,0,14.22195800114423,14.22195800114423,14.22195800114423,14.22195800114423,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/69873108-e737-478d-aa24-13201397cc45/,1,0,4.0857499989215285,4.0857499989215285,4.0857499989215285,4.0857499989215285,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/69e2017f-c0b6-4597-9d37-605dba9cbdc6/,1,0,6.18758299970068,6.18758299970068,6.18758299970068,6.18758299970068,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/6aafeffb-49b0-4ecd-9b4d-bdc50248ea40/,1,0,4.292500001611188,4.292500001611188,4.292500001611188,4.292500001611188,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/6ac43ce2-db61-47ec-bb9d-68838a6abedc/,1,0,4.802999988896772,4.802999988896772,4.802999988896772,4.802999988896772,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/6b304930-b5b9-46f7-b90c-272e50ef299b/,1,0,5.068375001428649,5.068375001428649,5.068375001428649,5.068375001428649,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/6b945717-f5a7-4cd6-8dcd-b644e983d021/,1,0,6.912124983500689,6.912124983500689,6.912124983500689,6.912124983500689,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/6bcb335b-b677-4b39-9b4a-cc4c539e98f3/,1,0,6.576874991878867,6.576874991878867,6.576874991878867,6.576874991878867,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/6bd25231-ef17-4d8b-9f0a-50485e181c08/,1,0,6.169833999592811,6.169833999592811,6.169833999592811,6.169833999592811,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/6c015179-448e-4d59-9d35-a54b93ffac02/,1,0,4.455207992577925,4.455207992577925,4.455207992577925,4.455207992577925,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/6c14fa72-5bd2-4a58-8564-9622598aab12/,1,0,13.268000009702519,13.268000009702519,13.268000009702519,13.268000009702519,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/6cab6699-db1c-4821-91e6-1316dec8b9a0/,1,0,9.405167016666383,9.405167016666383,9.405167016666383,9.405167016666383,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
