Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058319,1000,,Aggregated,56.800000,56.800000,3800,6700,8700,9600,12000,15000,15000,15000,18000,18000,18000,2606,2606,3700.0,5138.230655592999,1.6159169899765402,18327.731875004247,76562.14581734459
1769058320,1000,,Aggregated,58.800000,58.800000,4300,7300,9200,10000,15000,15000,15000,15000,18000,18000,18000,2705,2705,4300.0,5457.2658241890485,1.6159169899765402,18327.731875004247,76620.23659889094
1769058321,1000,,Aggregated,59.600000,59.600000,4300,7400,9400,11000,15000,15000,15000,16000,18000,18000,18000,2744,2744,4300.0,5581.231006642624,1.6159169899765402,18327.731875004247,76967.58928571429
1769058322,1000,,Aggregated,60.500000,60.500000,4500,7700,9800,11000,15000,15000,15000,17000,18000,18000,18000,2807,2807,4500.0,5795.8751073420935,1.6159169899765402,18327.731875004247,78048.71107944424
1769058323,1000,,Aggregated,63.500000,63.500000,4600,8300,10000,11000,15000,15000,17000,17000,18000,19000,19000,2864,2864,4600.0,5971.2268028890785,1.6159169899765402,19269.10991600016,79095.01920391062
1769058324,1000,,Aggregated,62.400000,62.400000,4800,8600,11000,12000,15000,15000,17000,17000,18000,19000,19000,2937,2937,4800.0,6206.007776747853,1.6159169899765402,19269.10991600016,79515.75076608785
1769058325,1000,,Aggregated,66.400000,66.400000,4900,8700,11000,12000,15000,15000,17000,18000,19000,20000,20000,2966,2966,4900.0,6287.062725604346,1.6159169899765402,20381.812499981606,79821.3084962913
1769058326,1000,,Aggregated,67.000000,67.000000,5000,8900,11000,13000,15000,15000,17000,18000,19000,20000,20000,2996,2996,5000.0,6380.495370653038,1.6159169899765402,20381.812499981606,80386.35747663552
1769058327,1000,,Aggregated,65.100000,65.100000,5100,9100,11000,13000,15000,16000,17000,18000,19000,24000,24000,3040,3040,5100.0,6484.967175169599,1.6159169899765402,23857.040749979205,81239.70493421053
1769058328,1000,,Aggregated,61.200000,61.200000,5100,9200,11000,13000,15000,16000,17000,18000,19000,24000,24000,3059,3059,5100.0,6548.438291630787,1.6159169899765402,23857.040749979205,81641.7875122589
1769058329,1000,,Aggregated,60.400000,60.400000,5300,9600,12000,13000,15000,17000,17000,19000,22000,24000,24000,3148,3148,5300.0,6847.104346748492,1.6159169899765402,23857.040749979205,82626.58418043202
1769058330,1000,,Aggregated,56.000000,56.000000,5400,9700,12000,14000,15000,17000,18000,19000,22000,24000,24000,3168,3168,5400.0,6909.150612288611,1.6159169899765402,23857.040749979205,82842.34185606061
